Price,Sales,Region,Product_Category,Discount,Discount_Flag,Price_Elasticity,Sales_Change_Pct,Year_Sold,Garage_Cars,Condition_1,Overall_Qual
223500.0,17,BrkSide,house,Normal|WD,0,0.7980691874497184,0.0364372469635627,2009,2,Norm,5
159950.0,44,NAmes,house,Normal|WD,0,0.1425,,2006,2,Norm,5
106000.0,24,OldTown,house,Normal|WD,0,-0.1092436974789916,-0.1525096525096525,2009,2,Norm,5
181000.0,18,NWAmes,house,Normal|WD,0,-0.0103881902679059,,2006,2,Norm,6
144500.0,36,CollgCr,house,Normal|ConLD,1,-0.2672413793103448,-0.0574017527366355,2008,2,Norm,6
55993.0,6,IDOTRR,house,Alloca|WD,1,-0.456378640776699,0.0069176470588235,2010,2,Norm,5
157900.0,53,NAmes,house,Normal|COD,1,0.1278571428571428,0.016453382084095,2007,1,Norm,6
116000.0,19,Edwards,house,Normal|WD,0,-0.0472279260780287,,2006,1,Norm,5
224900.0,13,CollgCr,house,Normal|WD,0,0.1404665314401622,0.0729166666666666,2010,2,Norm,7
137000.0,44,NAmes,house,Normal|WD,0,-0.0214285714285714,,2006,1,Norm,5
271000.0,10,Mitchel,house,Normal|WD,0,0.7654723127035831,0.2350746268656716,2008,3,Norm,8
155000.0,4,ClearCr,house,Normal|WD,0,-0.2259675405742821,0.4556998556998557,2010,2,Norm,6
224000.0,8,NridgHt,house,Partial|New,1,-0.2888888888888888,-0.0602836879432624,2010,2,Norm,7
183000.0,36,CollgCr,house,Normal|WD,0,-0.0720081135902637,-0.0574017527366355,2008,2,Norm,7
93000.0,24,OldTown,house,Normal|WD,0,-0.2184873949579832,-0.1525096525096525,2009,2,Norm,4
225000.0,19,Gilbert,house,Family|WD,1,0.2430939226519337,-0.0413633894622487,2007,2,Norm,7
139500.0,8,SWISU,house,Normal|WD,0,0.0,0.0444199706314243,2009,1,Norm,6
232600.0,16,Somerst,house,Partial|New,1,0.0314855875831485,,2006,2,Norm,8
385000.0,12,NridgHt,house,Partial|New,1,0.2222222222222222,0.1648755905511811,2008,3,PosN,10
109500.0,14,BrkSide,house,Normal|WD,0,-0.1190667739340305,-0.0834879406307977,2008,0,Norm,5
189000.0,15,SawyerW,house,Normal|WD,0,0.0505836575875486,0.0318080357142857,2009,2,Norm,7
185000.0,4,ClearCr,house,Abnorml|WD,1,-0.0761548064918851,-0.2034482758620689,2009,2,Norm,5
147400.0,16,Somerst,house,Normal|WD,0,-0.3463414634146341,,2006,2,Norm,7
166000.0,50,NAmes,house,Normal|WD,0,0.1857142857142857,0.0449640287769784,2008,2,Norm,6
151000.0,16,Somerst,house,Normal|WD,0,-0.3303769401330377,,2006,2,Norm,7
237000.0,13,CollgCr,house,Normal|WD,0,0.2018255578093306,0.0729166666666666,2010,2,Norm,7
167000.0,45,NAmes,house,Normal|WD,0,0.1928571428571428,-0.0430292598967297,2009,2,Norm,6
139950.0,50,NAmes,house,Normal|WD,0,-0.0003571428571428,0.0449640287769784,2008,2,Norm,5
128000.0,16,Sawyer,house,Normal|WD,0,-0.0518518518518518,-0.0437956204379562,2010,2,Norm,4
153500.0,24,OldTown,house,Normal|COD,1,0.2899159663865546,-0.0375685943436049,2007,2,Norm,5
100000.0,4,BrDale,house,Normal|WD,0,-0.0566037735849056,-0.161504424778761,2008,1,Norm,6
144000.0,36,CollgCr,house,Normal|WD,0,-0.2697768762677485,-0.0574017527366355,2008,1,Norm,5
130500.0,26,Edwards,house,Normal|WD,0,0.0718685831622176,0.10625,2008,1,Norm,5
140000.0,8,SWISU,house,Normal|WD,0,0.003584229390681,-0.2736,2008,1,Norm,6
157500.0,25,OldTown,house,Normal|WD,0,0.3235294117647059,0.1359649122807017,2008,2,Norm,5
174900.0,50,NAmes,house,Normal|WD,0,0.2492857142857142,0.0449640287769784,2008,2,Norm,6
141000.0,53,NAmes,apartment,Normal|WD,0,0.0071428571428571,0.016453382084095,2007,0,Artery,5
153900.0,25,OldTown,house,Normal|WD,0,0.2932773109243697,0.1359649122807017,2008,3,Artery,5
171000.0,17,Sawyer,house,Normal|WD,0,0.2666666666666666,-0.1456953642384106,2007,2,RRAe,5
213000.0,15,SawyerW,house,Normal|WD,0,0.1839911061700945,0.0318080357142857,2009,2,Norm,7
133500.0,39,CollgCr,house,Normal|WD,0,-0.3230223123732251,0.0105263157894736,2009,1,Norm,5
240000.0,8,ClearCr,house,Normal|WD,0,0.198501872659176,-0.0354767184035476,2008,2,Norm,6
187000.0,5,Veenker,house,Normal|WD,0,-0.1422018348623853,-0.2814814814814815,2007,2,Feedr,6
131500.0,30,CollgCr,house,Normal|WD,0,-0.3331643002028397,0.0078525,2007,2,Norm,6
215000.0,7,Blmngtn,house,Normal|WD,0,0.1256544502617801,,2006,2,Norm,8
164000.0,19,Crawfor,house,Normal|WD,0,-0.1825504426190286,-0.0775908045977011,2007,1,Norm,7
158000.0,45,NAmes,house,Normal|WD,0,0.1285714285714285,-0.0430292598967297,2009,2,Norm,6
170000.0,17,Sawyer,house,Abnorml|WD,1,0.2592592592592592,,2006,2,Norm,5
127000.0,16,Sawyer,house,Normal|WD,0,-0.0592592592592592,-0.0437956204379562,2010,1,Norm,5
147000.0,36,CollgCr,house,Normal|WD,0,-0.2545638945233265,-0.0574017527366355,2008,2,Norm,6
174000.0,20,Gilbert,house,Normal|WD,0,-0.0386740331491712,-0.0251001335113484,2009,2,Norm,6
152000.0,21,NWAmes,house,Family|WD,1,-0.1689447785675232,0.0511363636363636,2009,2,Norm,7
250000.0,18,NWAmes,house,Normal|WD,0,0.366867140513942,,2006,2,PosA,6
189950.0,19,Crawfor,house,Normal|WD,0,-0.0532040035090517,-0.0775908045977011,2007,1,Norm,7
131500.0,16,Sawyer,house,Normal|WD,0,-0.0259259259259259,-0.0437956204379562,2010,2,Norm,5
152000.0,13,SawyerW,house,Normal|WD,0,-0.1550861589772095,-0.0373174689021092,2010,2,Norm,6
132500.0,45,NAmes,house,Normal|WD,0,-0.0535714285714285,-0.0430292598967297,2009,1,Norm,5
250580.0,20,Somerst,house,Partial|New,1,0.1112195121951219,-0.0010882110469909,2008,2,Norm,7
148500.0,45,NAmes,house,Normal|WD,0,0.0607142857142857,-0.0430292598967297,2009,2,Norm,5
248900.0,11,Timber,house,Partial|New,1,0.0893970893970894,-0.044,2007,3,Norm,8
129000.0,17,Sawyer,house,Normal|WD,0,-0.0444444444444444,-0.1456953642384106,2007,2,Feedr,4
169000.0,24,Gilbert,house,Normal|WD,0,-0.0662983425414364,,2006,2,Feedr,5
236000.0,13,SawyerW,house,Normal|WD,0,0.3118399110617009,-0.0373174689021092,2010,2,Norm,7
109500.0,45,NAmes,house,Normal|WD,0,-0.2178571428571428,-0.0430292598967297,2009,1,PosN,5
200500.0,13,CollgCr,house,Normal|WD,0,0.016734279918864,0.0729166666666666,2010,2,Norm,6
116000.0,50,NAmes,house,Normal|WD,0,-0.1714285714285714,0.0449640287769784,2008,2,Norm,5
133000.0,45,NAmes,house,Normal|WD,0,-0.05,-0.0430292598967297,2009,1,Norm,5
66500.0,24,OldTown,house,Abnorml|WD,1,-0.4411764705882353,-0.1525096525096525,2009,1,Artery,5
303477.0,24,Somerst,house,Partial|New,1,0.3457960088691796,0.2154308617234469,2007,2,Norm,8
132250.0,11,Mitchel,house,Normal|WD,0,-0.1384364820846905,-0.1270358306188925,2007,2,Norm,4
350000.0,22,NridgHt,house,Normal|WD,0,0.1111111111111111,-0.2375246047024723,2009,3,Norm,9
148000.0,16,Sawyer,house,Normal|WD,0,0.0962962962962963,-0.0437956204379562,2010,2,Norm,5
136500.0,39,CollgCr,house,Normal|WD,0,-0.3078093306288032,0.0105263157894736,2009,1,Norm,5
157000.0,17,Edwards,house,Normal|WD,0,0.2895277207392197,-0.0769230769230769,2007,2,Norm,5
187500.0,11,Timber,house,Normal|WD,0,-0.1793412846044424,-0.044,2007,2,Norm,7
178000.0,20,Gilbert,house,Normal|WD,0,-0.0165745856353591,-0.0251001335113484,2009,2,Norm,6
118500.0,4,SWISU,house,Normal|WD,0,-0.1505376344086021,,2006,1,Norm,4
100000.0,45,NAmes,house,Normal|WD,0,-0.2857142857142857,-0.0430292598967297,2009,1,Norm,5
328900.0,20,Somerst,house,Abnorml|CWD,1,0.4585365853658537,-0.0010882110469909,2008,2,Norm,9
145000.0,44,NAmes,apartment,Family|WD,1,0.0357142857142857,,2006,2,Norm,5
135500.0,26,Edwards,house,Normal|WD,0,0.1129363449691991,0.10625,2008,1,Norm,5
268000.0,53,NAmes,house,Normal|WD,0,0.9142857142857144,0.016453382084095,2007,2,Norm,8
149500.0,45,NAmes,house,Normal|WD,0,0.0678571428571428,-0.0430292598967297,2009,2,Feedr,6
122900.0,53,NAmes,house,Normal|WD,0,-0.1221428571428571,0.016453382084095,2007,2,Artery,5
172500.0,11,Sawyer,house,Normal|WD,0,0.2777777777777778,0.0223880597014925,2009,2,Norm,6
154500.0,17,Sawyer,house,Normal|WD,0,0.1444444444444444,,2006,1,Norm,6
165000.0,13,Sawyer,house,Normal|WD,0,0.2222222222222222,0.0387596899224806,2008,1,PosN,5
118858.0,15,SawyerW,apartment,Alloca|WD,1,-0.3393107281823235,0.0318080357142857,2009,2,Norm,5
140000.0,50,NAmes,house,Normal|WD,0,0.0,0.0449640287769784,2008,2,Norm,6
106500.0,7,IDOTRR,house,Abnorml|WD,1,0.0339805825242718,,2006,1,Norm,4
142953.0,15,SawyerW,apartment,Alloca|WD,1,-0.2053752084491384,0.0318080357142857,2009,2,Feedr,5
611657.0,8,NridgHt,house,Partial|New,1,0.941768253968254,-0.0602836879432624,2010,3,Norm,9
135000.0,17,Sawyer,house,Normal|WD,0,0.0,,2006,1,Feedr,5
110000.0,53,NAmes,house,Normal|WD,0,-0.2142857142857142,0.016453382084095,2007,1,Norm,4
153000.0,45,NAmes,house,Normal|WD,0,0.0928571428571428,-0.0430292598967297,2009,1,Norm,5
180000.0,24,Gilbert,house,Normal|WD,0,-0.005524861878453,,2006,2,Norm,7
240000.0,24,Gilbert,house,Partial|New,1,0.3259668508287293,,2006,3,Norm,7
125500.0,17,Sawyer,house,Normal|WD,0,-0.0703703703703703,-0.1456953642384106,2007,1,Norm,5
128000.0,33,NAmes,house,Normal|WD,0,-0.0857142857142857,0.0719424460431654,2010,1,Norm,5
255000.0,24,Somerst,house,Normal|WD,0,0.130820399113082,0.2154308617234469,2007,3,Norm,8
250000.0,11,Crawfor,house,Normal|WD,0,0.2461121301539197,,2006,1,Norm,7
131000.0,11,Mitchel,house,Normal|WD,0,-0.1465798045602606,,2006,2,Norm,5
174000.0,20,Gilbert,house,Normal|WD,0,-0.0386740331491712,-0.0251001335113484,2009,2,Norm,6
154300.0,33,NAmes,apartment,Normal|WD,0,0.1021428571428571,0.0719424460431654,2010,2,Feedr,5
143500.0,39,CollgCr,house,Normal|WD,0,-0.2723123732251521,0.0105263157894736,2009,1,Norm,5
88000.0,15,BrkSide,house,Abnorml|WD,1,-0.2920353982300885,,2006,1,Norm,5
145000.0,19,Crawfor,apartment,Normal|WD,0,-0.2772549645107265,-0.0775908045977011,2007,3,Norm,5
173733.0,18,Somerst,house,Partial|New,1,-0.2295654101995565,0.068709010079669,2009,2,Norm,6
75000.0,4,MeadowV,house,Normal|WD,0,-0.1477272727272727,-0.1559055118110236,2007,1,Norm,4
35311.0,7,IDOTRR,studio,Abnorml|WD,1,-0.6571747572815534,,2006,1,Norm,2
135000.0,27,Edwards,house,Normal|WD,0,0.108829568788501,-0.1563088512241054,2009,1,Norm,4
238000.0,12,SawyerW,house,Normal|WD,0,0.3229571984435798,0.2458820005989817,2007,3,Norm,7
176500.0,50,NAmes,house,Normal|WD,0,0.2607142857142857,0.0449640287769784,2008,2,Norm,6
201000.0,12,SawyerW,house,Normal|WD,0,0.1172873818788215,0.2458820005989817,2007,2,Norm,6
145900.0,26,Edwards,apartment,Normal|WD,0,0.1983572895277207,0.10625,2008,0,Feedr,5
169990.0,24,Gilbert,house,Partial|New,1,-0.0608287292817679,,2006,2,RRAn,6
193000.0,11,SawyerW,house,Normal|WD,0,0.0728182323513062,-0.1384615384615384,2008,2,Norm,6
207500.0,18,NWAmes,house,Normal|WD,0,0.1344997266265719,,2006,2,Norm,6
175000.0,15,NWAmes,house,Abnorml|WD,1,-0.0431930016402405,-0.0042432814710042,2008,2,Norm,5
285000.0,18,NridgHt,house,Normal|WD,0,-0.0952380952380952,0.0079365079365079,2007,3,Norm,8
176000.0,15,NWAmes,house,Normal|WD,0,-0.0377255330781848,-0.0042432814710042,2008,2,Feedr,7
236500.0,39,CollgCr,house,Normal|WD,0,0.1992900608519269,0.0105263157894736,2009,2,Norm,8
222000.0,24,Gilbert,house,Normal|WD,0,0.2265193370165746,,2006,2,Norm,7
201000.0,8,Timber,house,Normal|WD,0,-0.1202538570959623,-0.0292640314479143,2009,3,Norm,8
117500.0,45,NAmes,house,Normal|WD,0,-0.1607142857142857,-0.0430292598967297,2009,1,Norm,5
320000.0,24,Somerst,house,Normal|WD,0,0.4190687361419069,0.2154308617234469,2007,3,RRNn,9
190000.0,39,CollgCr,house,Normal|WD,0,-0.0365111561866125,0.0105263157894736,2009,2,Norm,7
242000.0,50,NAmes,house,Normal|WD,0,0.7285714285714285,0.0449640287769784,2008,2,PosA,7
79900.0,15,BrkSide,house,Normal|WD,0,-0.3572003218020917,,2006,2,Norm,4
184900.0,15,SawyerW,house,Normal|WD,0,0.027793218454697,0.0318080357142857,2009,2,Norm,7
253000.0,18,Somerst,house,Normal|WD,0,0.1219512195121951,0.068709010079669,2009,2,Norm,7
239799.0,32,CollgCr,house,Partial|New,1,0.2160192697768762,,2006,3,Norm,7
244400.0,4,ClearCr,house,Normal|COD,1,0.2204744069912609,0.4556998556998557,2010,1,Norm,7
150900.0,11,Mitchel,apartment,Normal|WD,0,-0.0169381107491856,,2006,2,Norm,6
214000.0,20,Gilbert,house,Normal|WD,0,0.1823204419889502,-0.0251001335113484,2009,2,RRNn,7
150000.0,17,Edwards,apartment,Abnorml|Oth,1,0.2320328542094455,-0.0769230769230769,2007,0,Norm,4
143000.0,11,Mitchel,apartment,Normal|WD,0,-0.0684039087947882,-0.1270358306188925,2007,2,Norm,5
137500.0,8,Timber,house,Abnorml|COD,1,-0.3981836087099245,-0.0292640314479143,2009,2,Norm,6
124900.0,24,OldTown,house,Normal|WD,0,0.0495798319327731,-0.1525096525096525,2009,2,Norm,5
143000.0,44,NAmes,house,Normal|WD,0,0.0214285714285714,,2006,1,Norm,5
270000.0,11,Timber,house,Normal|WD,0,0.1817485501696028,-0.044,2007,3,Norm,8
192500.0,32,CollgCr,house,Normal|WD,0,-0.0238336713995943,,2006,2,Norm,7
197500.0,7,NWAmes,house,Normal|WD,0,0.0798250410060142,0.0621621621621621,2010,2,Norm,6
129000.0,53,NAmes,house,Normal|WD,0,-0.0785714285714285,0.016453382084095,2007,2,Norm,5
119900.0,8,SawyerW,house,Abnorml|WD,1,-0.3335186214563646,,2006,1,Norm,5
133900.0,39,CollgCr,house,Normal|WD,0,-0.3209939148073022,0.0105263157894736,2009,1,Norm,5
172000.0,10,Mitchel,house,Normal|WD,0,0.1205211726384364,0.2350746268656716,2008,2,Norm,5
127500.0,19,Edwards,apartment,AdjLand|WD,1,0.0472279260780287,,2006,0,Norm,6
145000.0,19,Crawfor,apartment,Normal|WD,0,-0.2772549645107265,-0.0775908045977011,2007,2,Norm,6
124000.0,1,Blueste,house,Normal|WD,0,-0.0981818181818181,-0.1788079470198675,2009,2,Norm,6
132000.0,17,Sawyer,house,Normal|WD,0,-0.0222222222222222,-0.1456953642384106,2007,2,Norm,5
185000.0,30,CollgCr,house,Normal|WD,0,-0.061866125760649,0.0078525,2007,2,Norm,7
155000.0,8,Somerst,house,Normal|WD,0,-0.3126385809312638,-0.1120263591433278,2010,2,Norm,7
116500.0,2,BrkSide,house,Normal|WD,0,-0.0627514078841512,-0.24609375,2010,0,Norm,5
272000.0,15,NWAmes,house,Normal|WD,0,0.4871514488791689,-0.0042432814710042,2008,2,PosN,6
155000.0,2,NPkVill,house,Normal|WD,0,0.0616438356164383,,2007,2,Norm,6
239000.0,39,CollgCr,house,Normal|WD,0,0.2119675456389452,0.0105263157894736,2009,2,Norm,9
214900.0,5,Timber,house,Normal|WD,0,-0.0594156909946383,-0.0330708661417322,2010,2,Norm,7
178900.0,19,Gilbert,house,Partial|New,1,-0.0116022099447513,-0.0413633894622487,2007,2,RRAn,6
160000.0,9,Crawfor,house,Normal|WD,0,-0.2024882367014913,-0.2209821428571428,2009,1,Norm,5
135000.0,50,NAmes,house,Normal|WD,0,-0.0357142857142857,0.0449640287769784,2008,1,Norm,5
37900.0,24,OldTown,house,Abnorml|WD,1,-0.6815126050420168,-0.1525096525096525,2009,0,Norm,3
140000.0,44,NAmes,house,Normal|ConLD,1,0.0,,2006,1,Norm,6
135000.0,44,NAmes,house,Abnorml|WD,1,-0.0357142857142857,,2006,0,Norm,4
173000.0,22,NridgHt,house,Normal|WD,0,-0.4507936507936508,-0.2375246047024723,2009,2,Norm,7
99500.0,13,SawyerW,house,Normal|WD,0,-0.4469149527515286,-0.0373174689021092,2010,1,Norm,6
182000.0,20,Somerst,house,Partial|New,1,-0.1929046563192904,-0.0010882110469909,2008,2,Norm,7
167500.0,17,BrkSide,house,Normal|WD,0,0.3475462590506838,0.0364372469635627,2009,2,RRAn,7
165000.0,16,Somerst,house,Normal|WD,0,-0.2682926829268293,,2006,2,Norm,7
85500.0,15,BrkSide,house,Normal|WD,0,-0.3121480289621882,,2006,0,Norm,4
199900.0,24,Somerst,house,Partial|New,1,-0.1135254988913525,0.2154308617234469,2007,2,Norm,7
110000.0,17,Edwards,house,Abnorml|WD,1,-0.0965092402464065,-0.0769230769230769,2007,2,Norm,4
139000.0,11,Sawyer,house,Normal|WD,0,0.0296296296296296,0.0223880597014925,2009,2,Feedr,5
178400.0,50,NAmes,house,Normal|WD,0,0.2742857142857143,0.0449640287769784,2008,2,Norm,7
336000.0,8,NoRidge,house,Normal|WD,0,0.1144278606965174,0.0916463909164639,2009,3,Norm,8
159895.0,2,Blmngtn,house,Normal|WD,0,-0.1628534031413612,-0.0431032366969274,2008,2,Norm,7
255900.0,36,CollgCr,house,Normal|WD,0,0.2976673427991886,-0.0574017527366355,2008,2,Norm,8
126000.0,13,Mitchel,apartment,Normal|COD,1,-0.1791530944625407,-0.0030211480362537,2009,2,Norm,5
125000.0,26,Edwards,house,Normal|ConLD,1,0.0266940451745379,0.10625,2008,1,Norm,5
117000.0,26,OldTown,house,Normal|WD,0,-0.0168067226890756,,2006,1,Feedr,6
395192.0,8,NridgHt,house,Partial|New,1,0.2545777777777778,-0.0602836879432624,2010,3,Norm,9
195000.0,12,NWAmes,house,Normal|WD,0,0.0661563696008748,-0.0697368421052631,2007,2,Norm,6
197000.0,16,Somerst,house,Partial|New,1,-0.1263858093126385,,2006,2,Norm,7
348000.0,9,NoRidge,house,Normal|WD,0,0.154228855721393,,2006,3,Norm,8
168000.0,24,OldTown,house,Normal|WD,0,0.4117647058823529,-0.1525096525096525,2009,2,Artery,8
187000.0,53,NAmes,house,Normal|WD,0,0.3357142857142857,0.016453382084095,2007,2,Norm,6
173900.0,32,CollgCr,house,Partial|New,1,-0.1181541582150101,,2006,2,Norm,6
337500.0,22,NridgHt,house,Normal|WD,0,0.0714285714285714,-0.2375246047024723,2009,3,Norm,10
121600.0,15,BrkSide,house,Abnorml|WD,1,-0.0217216411906677,,2006,1,Feedr,4
136500.0,44,NAmes,house,Normal|COD,1,-0.025,,2006,1,Norm,5
185000.0,21,NWAmes,house,Normal|WD,0,0.0114816839803171,0.0511363636363636,2009,2,PosA,6
91000.0,7,IDOTRR,house,Normal|WD,0,-0.116504854368932,,2006,1,Norm,3
206000.0,13,CollgCr,house,Normal|WD,0,0.0446247464503042,0.0729166666666666,2010,2,Norm,7
82000.0,27,Edwards,house,Normal|WD,0,-0.3264887063655031,-0.1563088512241054,2009,2,Norm,3
86000.0,24,OldTown,house,Abnorml|WD,1,-0.2773109243697479,-0.0375685943436049,2007,1,Norm,5
232000.0,20,Somerst,house,Normal|WD,0,0.0288248337028824,-0.0010882110469909,2008,3,RRAn,8
136905.0,12,NWAmes,apartment,Normal|WD,0,-0.251476216511755,-0.0697368421052631,2007,2,Feedr,5
181000.0,5,Blmngtn,house,Normal|WD,0,-0.0523560209424083,0.0025791191097051,2009,2,Norm,7
149900.0,36,CollgCr,house,Normal|WD,0,-0.2398580121703853,-0.0574017527366355,2008,1,Norm,5
163500.0,53,NAmes,house,Normal|WD,0,0.1678571428571428,0.016453382084095,2007,2,PosN,6
88000.0,5,MeadowV,house,Normal|WD,0,0.0,-0.1020408163265306,2009,1,Norm,4
240000.0,13,Mitchel,house,Normal|WD,0,0.5635179153094463,-0.0030211480362537,2009,2,Norm,7
102000.0,4,SWISU,house,Normal|WD,0,-0.2688172043010752,,2006,0,Norm,5
135000.0,13,Sawyer,house,Normal|WD,0,0.0,0.0387596899224806,2008,1,Norm,5
100000.0,11,Edwards,apartment,Normal|WD,0,-0.1786447638603696,-0.0446428571428571,2010,0,Norm,5
165000.0,19,Crawfor,house,Normal|WD,0,-0.1775659940984129,-0.0775908045977011,2007,1,Norm,6
85000.0,24,OldTown,house,Normal|WD,0,-0.2857142857142857,-0.1525096525096525,2009,1,Norm,5
119200.0,53,NAmes,house,Normal|WD,0,-0.1485714285714285,0.016453382084095,2007,1,Artery,6
227000.0,21,NWAmes,house,Normal|WD,0,0.2411153635866594,0.0511363636363636,2009,2,Norm,8
203000.0,39,CollgCr,house,Normal|WD,0,0.0294117647058823,0.0105263157894736,2009,2,Norm,7
187500.0,5,StoneBr,house,Abnorml|COD,1,-0.3255395683453237,0.1705263157894737,2009,2,Norm,8
160000.0,19,Gilbert,house,Normal|WD,0,-0.1160220994475138,-0.0413633894622487,2007,2,Norm,7
213490.0,7,Blmngtn,house,Normal|WD,0,0.1177486910994764,,2006,2,Norm,7
176000.0,26,Edwards,house,Normal|WD,0,0.4455852156057495,0.10625,2008,2,Norm,4
194000.0,32,CollgCr,house,Partial|New,1,-0.0162271805273833,,2006,2,Norm,7
87000.0,24,OldTown,house,Normal|WD,0,-0.2689075630252101,-0.0375685943436049,2007,1,Norm,5
191000.0,2,Blmngtn,house,Normal|WD,0,0.0,-0.0431032366969274,2008,2,Norm,7
287000.0,7,Timber,house,Abnorml|COD,1,0.2561549403654666,-0.0420502092050209,2008,2,Norm,8
112500.0,30,CollgCr,house,Normal|WD,0,-0.4295131845841785,0.0078525,2007,2,Norm,5
167500.0,33,NAmes,house,Normal|WD,0,0.1964285714285714,0.0719424460431654,2010,2,Feedr,5
293077.0,7,Timber,house,Partial|New,1,0.282753036437247,-0.0420502092050209,2008,3,Norm,8
105000.0,53,NAmes,house,Normal|WD,0,-0.25,0.016453382084095,2007,1,Artery,5
118000.0,4,BrDale,house,Normal|WD,0,0.1132075471698113,,2006,1,Norm,6
160000.0,4,SWISU,house,Normal|WD,0,0.1469534050179211,,2006,0,Norm,5
197000.0,8,SWISU,house,Normal|WD,0,0.4121863799283154,0.0444199706314243,2009,2,Norm,7
310000.0,9,NoRidge,house,Abnorml|WD,1,0.0281923714759535,,2006,3,Norm,8
230000.0,32,CollgCr,house,Normal|WD,0,0.1663286004056795,,2006,3,Norm,7
119750.0,19,Crawfor,house,Normal|WD,0,-0.4031122896562724,-0.0775908045977011,2007,1,Norm,5
84000.0,27,Edwards,house,Normal|WD,0,-0.3100616016427104,-0.1563088512241054,2009,1,Norm,4
315500.0,8,Timber,house,Normal|WD,0,0.3808950651055914,-0.0292640314479143,2009,3,Norm,9
287000.0,36,CollgCr,house,Normal|WD,0,0.4553752535496957,-0.0574017527366355,2008,2,Norm,8
97000.0,5,MeadowV,house,Normal|WD,0,0.1022727272727272,-0.1020408163265306,2009,0,Norm,4
80000.0,5,MeadowV,house,Normal|WD,0,-0.0909090909090909,-0.1020408163265306,2009,1,Norm,4
155000.0,17,Sawyer,house,Normal|WD,0,0.1481481481481481,,2006,2,Norm,5
173000.0,15,NWAmes,house,Normal|WD,0,-0.0541279387643521,-0.0042432814710042,2008,2,Feedr,6
196000.0,22,NridgHt,house,Normal|WD,0,-0.3777777777777777,-0.2375246047024723,2009,2,Norm,6
262280.0,11,SawyerW,house,Normal|WD,0,0.4579210672595886,-0.1384615384615384,2008,2,Norm,7
278000.0,21,NWAmes,house,Normal|WD,0,0.5199562602515035,0.0511363636363636,2009,2,PosN,8
139600.0,27,Edwards,house,Normal|WD,0,0.146611909650924,-0.1563088512241054,2009,2,Norm,3
556581.0,6,StoneBr,house,Partial|New,1,1.002089928057554,,2006,3,Norm,9
145000.0,36,CollgCr,house,Normal|WD,0,-0.2647058823529412,-0.0574017527366355,2008,2,Norm,5
115000.0,13,Mitchel,house,Normal|WD,0,-0.250814332247557,-0.0030211480362537,2009,2,Norm,5
84900.0,11,Edwards,house,Abnorml|WD,1,-0.3026694045174538,-0.0446428571428571,2010,1,Norm,4
176485.0,19,Gilbert,house,Partial|New,1,-0.0249447513812154,-0.0413633894622487,2007,2,Norm,7
200141.0,30,CollgCr,house,Partial|New,1,0.0149137931034482,0.0078525,2007,2,Norm,7
165000.0,53,NAmes,house,Normal|WD,0,0.1785714285714285,0.016453382084095,2007,2,Artery,6
144500.0,11,Edwards,house,Normal|WD,0,0.1868583162217659,-0.0446428571428571,2010,1,Norm,5
255000.0,32,CollgCr,house,Normal|WD,0,0.293103448275862,,2006,2,Norm,8
180000.0,15,NWAmes,house,Abnorml|COD,1,-0.0158556588299617,-0.0042432814710042,2008,2,Norm,6
185850.0,17,NridgHt,house,Normal|WD,0,-0.41,,2006,2,Norm,7
248000.0,8,NoRidge,house,Normal|WD,0,-0.1774461028192371,0.0916463909164639,2009,2,Norm,7
335000.0,22,NridgHt,house,Normal|WD,0,0.0634920634920634,-0.2375246047024723,2009,3,Norm,9
220000.0,19,Crawfor,house,Normal|WD,0,0.0965786745354494,-0.0775908045977011,2007,2,Norm,6
213500.0,5,StoneBr,house,Normal|WD,0,-0.2320143884892086,-0.1492805755395683,2010,2,Norm,8
81000.0,7,IDOTRR,house,Normal|ConLD,1,-0.2135922330097087,-0.2330762639245929,2008,3,Norm,3
90000.0,24,OldTown,house,Normal|WD,0,-0.2436974789915966,-0.0375685943436049,2007,2,Norm,5
110500.0,26,OldTown,house,Normal|WD,0,-0.0714285714285714,,2006,2,Artery,6
154000.0,45,NAmes,house,Normal|WD,0,0.1,-0.0430292598967297,2009,2,Norm,5
328000.0,4,ClearCr,house,Normal|WD,0,0.6379525593008739,0.4556998556998557,2010,2,Norm,7
178000.0,20,Gilbert,house,Normal|WD,0,-0.0165745856353591,-0.0251001335113484,2009,2,Norm,6
167900.0,50,NAmes,house,Normal|WD,0,0.1992857142857143,0.0449640287769784,2008,2,Norm,6
151400.0,3,MeadowV,house,Normal|WD,0,0.7204545454545455,,2006,2,Norm,6
135000.0,53,NAmes,house,Normal|WD,0,-0.0357142857142857,0.016453382084095,2007,2,Norm,5
135000.0,53,NAmes,house,Normal|WD,0,-0.0357142857142857,0.016453382084095,2007,1,Norm,5
154000.0,21,NWAmes,house,Normal|WD,0,-0.1580098414434117,0.0511363636363636,2009,2,RRAn,6
91500.0,19,Edwards,house,Normal|WD,0,-0.2484599589322381,,2006,1,Artery,5
159500.0,27,Edwards,house,Normal|WD,0,0.3100616016427104,-0.1563088512241054,2009,2,Norm,6
194000.0,30,CollgCr,house,Normal|WD,0,-0.0162271805273833,0.0078525,2007,3,Norm,7
219500.0,19,Crawfor,house,Normal|CWD,1,0.0940864502751415,-0.0775908045977011,2007,1,Norm,7
170000.0,26,OldTown,house,Normal|WD,0,0.4285714285714285,,2006,2,Norm,5
